pathway	pval	padj	log2err	ES	NES	size	leadingEdge	adjPvalue
HALLMARK_MYC_TARGETS_V2	0.217081850533808	0.278310064786933	0.122679189568808	-0.29485901727404	-1.16452573069221	57	CBX3 HSPE1 RCL1 PLK4 TFB2M PA2G4 NPM1 NDUFAF4 NOC4L NIP7 TMEM97 NOLC1 MCM4	non-significant
HALLMARK_NOTCH_SIGNALING	0.237749546279492	0.297186932849365	0.11776578836269	-0.343122757660439	-1.17844779909521	29	FZD5 SKP1 FBXW11 SAP30 PSENEN FZD7 RBX1	non-significant
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.153982300884956	0.2026082906381	0.148261500475107	-0.287859705779974	-1.21101905136536	77	PTPN11 PIM1 JUN LEPR IL13RA1 CD44 IL2RG IFNAR1 CD36 CSF1 IL1R1 IL10RB TNF GRB2 IL1R2 CCR1 HAX1 CD14 ACVRL1 IL15RA TNFRSF12A IL17RA HMOX1 IFNGR1 MYD88 IL12RB1 STAT3 IFNGR2 TLR2	non-significant
HALLMARK_KRAS_SIGNALING_UP	0.0691318327974277	0.0960164344408717	0.216542836735348	-0.267596023100898	-1.27945952145998	154	USP12 ARG1 BPGM ID2 PLVAP LAPTM5 GYPC LCP1 IGF2 HBEGF RELN PLEK2 ANKH TSPAN7 CTSS RABGAP1L ZNF639 LY96 IL2RG CCL20 TOR1AIP2 CLEC4A ETS1 YRDC IGFBP3 TLR8 TMEM158 LAT2 PLAU CAB39L ZNF277 INHBA EPHB2 F2RL1 CMKLR1 ITGB2 PRDM1 PPP1R15A FCER1G FUCA1 CD37 NAP1L2 CXCR4 IKZF1 NIN AKT2 PECAM1 BMP2 TNFAIP3	significant
HALLMARK_TGF_BETA_SIGNALING	0.0992779783393502	0.134159430188311	0.190023305279108	-0.337430742462934	-1.3101149398406	54	BMPR2 UBE2D3 CDH1 PPM1A ID2 FURIN LTBP2 RHOA SKIL XIAP KLF10 JUNB ID1 NCOR2 SKI PPP1R15A PPP1CA SMAD7	non-significant
HALLMARK_IL2_STAT5_SIGNALING	0.0145419953970326	0.0279653757635243	0.380730400722792	-0.278995176397297	-1.36150986897906	181	BMPR2 CTSZ ARL4A PIM1 HOPX CD48 CST7 PRNP PLIN2 BCL2L1 GATA1 RABGAP1L NCS1 FURIN GPR65 SLC1A5 SLC39A8 SYT11 FGL2 CD44 LCLAT1 IL2RB HUWE1 PNP ODC1 TGM2 PRAF2 CKAP4 NFIL3 BHLHE40 CAPG CSF1 IL1RL1 SELL GLIPR2 SPRED2 WLS PDCD2L CD86 SMPDL3A TNFRSF9 GPX4 IL1R2 IGF2R GABARAPL1 KLF6 RHOB MAPKAPK2 PTCH1 EOMES AHNAK BMP2 GADD45B RRAGD CDC42SE2 TNFSF11 IFNGR1 SNX9 FAM126B SYNGR2 AHCY IFITM3 TNFSF10 XBP1 CD81 MXD1 PTGER2 ABCB1 CD83 TLR7	significant
HALLMARK_GLYCOLYSIS	0.0183119602081903	0.0319339554139229	0.352487857583619	-0.284348418688502	-1.37271963966892	172	MXI1 AURKA TXN GCLC SOD1 HMMR HDLBP PSMC4 IER3 DEPDC1 TPI1 MIF SAP30 CAPN5 LDHA PRPS1 CITED2 TGFBI IL13RA1 UGP2 CD44 VEGFA ENO1 TALDO1 MDH2 TPST1 PLOD1 PGAM1 ANG PPIA IGFBP3 CENPA ALDH9A1 NDUFV3 LHPP PAXIP1 ALDOA TGFA PGK1 B4GALT1 CTH IRS2 CLN6 KIF20A DPYSL4 HS2ST1 GNPDA1 SRD5A3 CDK1 NSDHL GOT2 HAX1 G6PD CXCR4 B4GALT7 FKBP4 HSPA5 DSC2 PFKFB1 RRAGD PGLS ABCB6 XYLT2 PGM2 GUSB ARPP19	significant
HALLMARK_PEROXISOME	0.0667808219178082	0.0954011741682975	0.227987202850442	-0.315580160249515	-1.37377705903789	89	HSD17B11 CNBP PRDX5 SOD1 CDK7 SMARCC1 ECH1 CAT PRDX1 ALDH1A1 PABPC1 TOP2A STS FIS1 FDPS VPS4B BCL10 ELOVL5 ISOC1 SCP2 GNPAT IDH2 ALDH9A1 NUDT19 TSPO RETSAT CRAT ACOX1 CLN6 IDI1 ACSL4 SOD2 FADS1 IDE MSH2 CADM1	significant
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.0529801324503311	0.0779119594857811	0.252961123069611	-0.313851859250981	-1.38128202839338	93	PTPN11 UBE2D3 MAPK1 ATF1 PTEN AP2M1 ACTR2 PRKAR2A AKT1S1 SLC2A1 ECSIT GSK3B ARPC3 MAP2K3 CAB39 TBK1 CSNK2B RPS6KA3 IL2RG YWHAB PRKAG1 CALR HSP90B1 PFN1 ARF1 CAB39L CDKN1B LCK RALB CLTC MKNK2 GRB2 PIK3R3 PPP1CA MAPKAP1 CDK1	significant
HALLMARK_INFLAMMATORY_RESPONSE	0.0185216941400753	0.0319339554139229	0.352487857583619	-0.289090178421939	-1.39482265732123	168	FZD5 TAPBP CD48 HBEGF CCRL2 IFITM1 SLC31A1 CXCL8 SLC7A1 CD69 ADRM1 OLR1 IFNAR1 CCL20 IL2RB LY6E EIF2AK2 NMI CYBB LTA RIPK2 EMP3 SLC4A4 NAMPT LAMP3 BST2 RELA CSF1 INHBA LCK IL1R1 AQP9 AXL KCNJ2 SELL RHOG PTGER4 CMKLR1 NFKBIA TNFRSF9 FPR1 TLR3 GNAI3 GPR183 TNFAIP6 CD14 KLF6 BTG2 IL15RA LYN F3 RGS1 ICAM1 PTAFR ITGB8 ABCA1 CXCL6 TNFSF10 IL18 PROK2 MXD1 PTGER2 TLR1 PDE4B IFNGR2 TLR2 CD55 C5AR1 CD70 MEFV CHST2 TNFSF9 NMUR1 PSEN1 IRAK2 RAF1 NFKB1 CXCL9	significant
HALLMARK_COMPLEMENT	0.012684725420123	0.025369450840246	0.380730400722792	-0.292731608730276	-1.41659523504696	175	GZMB APOBEC3G GZMA VCPIP1 PIM1 LAMP2 LGALS3 IRF2 GZMK S100A12 ANXA5 LIPA FN1 CTSB CTSS CD59 GNG2 GNGT2 S100A9 OLR1 USP15 SERPINB2 CPM BRPF3 PFN1 ANG USP14 CALM1 CTSD C2 CASP7 CD36 ZEB1 GNB2 LCK CDA CTSH RHOG LAP3 GRB2 CR1 GNB4 SERPINA1 PRCP FCER1G GNAI2 GNAI3 HSPA1A TIMP2 PLA2G7 PLEK CASP9 ITGAM HSPA5 SPOCK2 TNFAIP3 CPQ LYN F3 LRP1 FDX1 COL4A2 PDP1 C3 C1QC SERPING1 GATA3 CTSO GCA PPP2CB C1QA PSMB9 KLK1 CD55 DUSP5 DOCK4 F5 PIK3CG CXCL1 SH2B3	significant
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0229702275316584	0.0370487540833199	0.352487857583619	-0.297548461366598	-1.42267141185322	154	CHPT1 RBBP8 AFF1 RHOBTB3 SLC16A1 BLVRB TUBB2B SIAH2 ARL3 CLIC3 DYNLT3 PTGES SLC2A1 ISG20L2 CD44 TOB1 ELF1 AMFR PRSS23 KLF10 ELOVL5 FDFT1 TTC39A KRT18 BAG1 SLC7A5 TGM2 FOS PMAIP1 BHLHE40 KAZN SLC39A6 ABHD2 B4GALT1 OPN3 MED13L NBL1 NCOR2 DEPTOR FOXC1 OLFM1 CELSR2 ADCY9 FKBP4 FHL2 SH3BP5 MICB CANT1 SLC9A3R1 KLF4 ITPK1 XBP1 TBC1D30 INHBB NXT1 ASB13 NRIP1 PEX11A GAB2	significant
HALLMARK_ANDROGEN_RESPONSE	0.0262471220826238	0.0410111282540997	0.352487857583619	-0.333111029574797	-1.44488144125753	86	UBE2I ABCC4 DBI NCOA4 ANKH GSR PA2G4 ELK4 ELL2 DNAJB9 NKX3-1 XRCC6 ADRM1 CENPN RPS6KA3 TMEM50A XRCC5 ELOVL5 UBE2J1 LIFR SRF ABHD2 B4GALT1 IDI1 GNAI3 FADS1 ACSL3 STEAP4 MAK HMGCR SCD ZMIZ1 SEC24D HMGCS1 SMS PTK2B ZBTB10 PIAS1 FKBP5 LMAN1 B2M	significant
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.0174055378887901	0.0319339554139229	0.352487857583619	-0.356807341859446	-1.46400566912756	69	PNRC1 S100A11 LGALS3 ECH1 ANXA5 ETHE1 FABP5 FDPS ATF5 CYP51A1 TMEM97 FBXO6 FDFT1 STX5 ATXN2 NFIL3 ALDOC IDI1 NSDHL TM7SF2 GNAI1 TNFRSF12A GUSB HMGCR PMVK SCD ATF3 HMGCS1	significant
HALLMARK_P53_PATHWAY	0.00321669344923009	0.00731066693006838	0.431707695803346	-0.307824281818511	-1.49865133370426	179	RPS12 TPRKB RB1 CCP110 HEXIM1 IER3 TXNIP FOXO3 AK1 ISCU HBEGF S100A10 DNTTIP2 RPL18 TRIAP1 SP1 RAD51C CCNG1 JUN HINT1 SEC61A1 S100A4 VAMP8 STOM EPHX1 TOB1 RPL36 RPS27L RXRA STEAP3 DRAM1 CTSD LDHB FOS PLK2 MXD4 PERP NOL8 RETSAT TGFA TCN2 GADD45A CYFIP2 CDKN2AIP GM2A PPM1D MDM2 MKNK2 CCNK PPP1R15A FUCA1 IER5 SLC3A2 RNF19B FBXW7 POM121 BTG2 ALOX15B BMP2 SERTAD3 ZFP36L1 HMOX1 DCXR KLF4 BLCAP PCNA ATF3 IFI30 CD81 MXD1 INHBB EPS8L2	significant
HALLMARK_PANCREAS_BETA_CELLS	0.0489130434782609	0.0741106719367589	0.276500599254472	-0.524314687928902	-1.50017939351763	15	SRP14 SPCS1 SRP9 SEC11A PKLR STXBP1 LMO2	significant
HALLMARK_APICAL_SURFACE	0.022169095265342	0.0369484921089034	0.352487857583619	-0.43942353367921	-1.53635889415437	32	AKAP7 BRCA1 GSTM3 NCOA6 IL2RG IL2RB HSPB1 SLC2A4 ADIPOR2 B4GALT1 EFNA5 SCUBE1 MAL CD160	significant
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.00454550894948707	0.00988154119453712	0.407017918923954	-0.348505915742357	-1.56162600513111	103	PAIP1 CNOT6 SPCS1 YIF1A PARN XPOT RPS14 SERP1 KIF5B PDIA6 DNAJA4 LSM1 EEF2 KHSRP IFIT1 NFYB EIF4G1 NPM1 EIF2S1 NHP2 DNAJB9 WIPI1 SEC11A EIF4EBP1 SSR1 VEGFA CALR HSP90B1 CKS1B NOLC1 SLC7A5 SEC31A DNAJC3	significant
HALLMARK_FATTY_ACID_METABOLISM	0.00188180915611924	0.00448049799076009	0.45505986738723	-0.343669937248634	-1.6061467346991	133	HSP90AA1 SERINC1 HSD17B11 ACO2 IDH3G HCCS PSME1 SDHD HSDL2 ECH1 OSTC S100A10 GLUL ALDH1A1 HSD17B10 MIF LDHA LGALS1 MAOA UROD EPHX1 PRDX6 APEX1 CBR1 MDH2 HADHB ALAD ODC1 ELOVL5 UROS GRHPR ERP29 UGDH ALDH9A1 ADIPOR2 RETSAT ALDOA CRAT CD36 MCEE VNN1 CPOX ACADM ACOX1 IL4I1 IDI1 ACSL4 PCBD1 NBN GABARAPL1 FH NSDHL UBE2L6 PPARA ECI1 BLVRA REEP6	significant
HALLMARK_SPERMATOGENESIS	0.00476919115202036	0.00993581490004243	0.407017918923954	-0.383465323583994	-1.62091034505485	79	TSN AURKA GSTM3 NCAPH TTK RAD17 ARL4A PRKAR2A HBZ BUB1 DMC1 PHF7 EZH2 HSPA1L TALDO1 CDKN3 PSMG1 NEK2 GMCL1 NEFH PEBP1 BRAF CLPB MLLT10 CSNK2A2 RPL39L CDK1 NF2 MLF1 CHRM4 IDE IFT88 IP6K1 DBF4 TLE4 TKTL1 GFI1 COIL CLGN HSPA2 PCSK1N KIF2C IL12RB2 SIRT1	significant
HALLMARK_XENOBIOTIC_METABOLISM	0.000647851990925958	0.00179958886368322	0.477270815362862	-0.344089811338136	-1.62993281001269	150	HPRT1 PTGES3 ARG1 GCLC ID2 BLVRB ACO2 ENTPD5 MAN1A1 LPIN2 DHRS7 ECH1 CAT ACP1 GSR PTGES CES1 PINK1 TMBIM6 RAP1GAP SLC1A5 ALDH2 MAOA EPHX1 MT2A CBR1 TPST1 SAR1B SERTAD1 TMEM97 NQO1 ELOVL5 PEMT PTGDS HES6 COMT UGDH ALDH9A1 RETSAT CD36 VNN1 IL1R1 CYFIP2 NMT1 AQP9 CDA UPB1 SSR3	significant
HALLMARK_HYPOXIA	0.000747964263746828	0.00196832700986007	0.477270815362862	-0.343503334073836	-1.64528468535919	159	BNIP3L MXI1 ATP7A VHL PRDX5 PNRC1 SIAH2 HDLBP PIM1 IER3 NEDD4L FOXO3 PLIN2 TPI1 SLC2A1 MIF SAP30 JUN LDHA CITED2 TGFBI S100A4 UGP2 DUSP1 SELENBP1 VEGFA MT2A IDS ENO1 HK1 TES ETS1 GRHPR GAPDH PKLR IGFBP3 TGM2 FOS NFIL3 BHLHE40 ALDOC ALDOA PGK1 CDKN1B GPI ANXA2 IRS2 NR3C1 DPYSL4 ZFP36 PPP1R15A KLF6 JMJD6 CXCR4 MT1E GCNT2 HSPA5 TNFAIP3 RRAGD F3 PLAC8 PGM2 HMOX1	significant
HALLMARK_ESTROGEN_RESPONSE_LATE	0.000379501486304738	0.00118594214470231	0.49849310876659	-0.351096865261211	-1.66451360927951	149	HPRT1 STIL CHPT1 RBBP8 AFF1 CDH1 SLC16A1 ID2 PLK4 BLVRB SIAH2 ARL3 CLIC3 DYNLT3 SNX10 PTGES CACNA2D2 TOP2A JAK1 FABP5 S100A9 CD44 TOB1 AMFR PRSS23 ELOVL5 FDFT1 RABEP1 BAG1 SLC7A5 UGDH IDH2 FOS PERP ABHD2 OPN3 ATP2B4 NBL1 NCOR2 COX6C KIF20A FOXC1 SERPINA1 ZFP36 OLFM1 DUSP2 CELSR2 MAPK13 FKBP4 MICB RNASEH2A DNAJC1 SLC9A3R1 IMPA2 DCXR KLF4 ITPK1 XBP1	significant
HALLMARK_ALLOGRAFT_REJECTION	0.000235586571513052	0.000785288571710172	0.518848077743792	-0.34407981864067	-1.66508097187178	175	GZMB GALNT1 BRCA1 KRT1 DEGS1 CD3D DYRK3 GZMA CCL4 RPL39 TAPBP CD8A CD3G CTSS EIF5A IFNG PRF1 NPM1 GPR65 RPS3A EIF3J RPL9 IL2RG UBE2D1 CRTAM IL2RB BCL10 IGSF6 CD2 ETS1 LY86 CD7 RPS19 ACHE CD8B MRPL3 RPS9 RIPK2 CD3E C2 SRGN NCR1 CAPG CSF1 INHBA EIF3D LCK HLA-DRA CCR5 TNF CD4 ITGB2 CD86 HLA-A TLR3 ITGAL PTPRC CCR1 CXCR3 CD74 RPL3L LYN ICAM1 PSMB10 IFNGR1 ELF4 CCR2 SIT1 IL12RB1 UBE2N IL18 INHBB FASLG TLR1 IFNGR2 TLR2 HLA-E NME1	significant
HALLMARK_PROTEIN_SECRETION	0.0012798001321348	0.003199500330337	0.45505986738723	-0.379626176984149	-1.66618400719705	91	RAB5A ANP32E TMED2 AP3S1 ATP7A TMX1 MAPK1 ARCN1 YIPF6 SOD1 ERGIC3 TSG101 AP2M1 LAMP2 TMED10 STAM AP2B1 PPT1 VAMP3 COPE RAB9A NAPA RPS6KA3 VPS4B GNAS ARF1 KRT18 SEC31A VAMP7 YKT6 ARFGAP3 SNX2 ZW10 CLTC IGF2R ARFIP1 ATP1A1	significant
HALLMARK_INTERFERON_GAMMA_RESPONSE	4.41016479603599e-05	0.0001837568665015	0.557332238758646	-0.348535756735132	-1.71204283623183	194	CMPK2 RSAD2 BPGM IFI27 GZMA IFIT3 ARL4A PIM1 PSME1 TAPBP TXNIP IRF2 PNPT1 USP18 IFIT1 CD69 OASL VAMP8 FGL2 MT2A IFIT2 IL2RB PNP ADAR GPR18 PSMB2 LY6E XCL1 TOR1B ISOC1 EIF2AK2 NMI ISG15 LYSMD2 RIPK2 LGALS3BP NAMPT EPSTI1 CASP7 BST2 OAS3 ZNFX1 AUTS2 MX1 PELI1 IFIH1 CMKLR1 NFKBIA LAP3 CD86 HLA-A FPR1 OAS2 IFITM2 TNFAIP6 LATS2 SOD2 CD74 TRIM26 UBE2L6 MX2 SLAMF7 GBP6 IL15RA TNFAIP3 IFI44 RIPK1 ICAM1 PSMB10 MYD88 VAMP5 IFITM3 TNFSF10 IFI30 KLRK1 SAMHD1 SERPING1 APOL6 PDE4B STAT3 PSMB9 SP110 DDX60 IFI44L	significant
HALLMARK_DNA_REPAIR	0.00014668429491947	0.00052387248185525	0.518848077743792	-0.367167116345681	-1.74143607972853	145	HPRT1 POLR2K POLR2I TAF12 TMED2 TAF9 MPC2 CMPK2 ARL6IP1 EIF1B POLA1 NME4 RFC2 POLR1D GTF2F1 TSG101 TAF13 SDCBP AK1 GTF2A2 POLR2J PRIM1 TAF6 MRPL40 POLR3C SEC61A1 POLL GUK1 ADRM1 GTF2B DDB1 DCTN4 TAF10 NELFE EDF1 PNP SUPT4H1 POLR3GL SSRP1 BCAM GTF2H3 VPS28 APRT NUDT21 ALYREF MPG CETN2 POLR2D CDA SUPT5H RBX1 DGUOK	significant
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.000406213984945222	0.00119474701454477	0.49849310876659	-0.402013533659194	-1.77936562197505	94	NUB1 CMPK2 RSAD2 IFI27 IFIT3 PSME1 TXNIP IRF2 SAMD9 CCRL2 PNPT1 IFITM1 USP18 OASL GMPR ELF1 IFIT2 ADAR LY6E EIF2AK2 NMI ISG15 RIPK2 LGALS3BP LAMP3 EPSTI1 BST2 CSF1 NCOA7 SELL MX1 IFIH1 LAP3 IFITM2 CD74 TRIM26 UBE2L6	significant
HALLMARK_UV_RESPONSE_UP	7.11457588066587e-05	0.000273637533871764	0.538434096309916	-0.385863019332001	-1.80333675241678	133	KLHDC3 CREG1 TFRC GRINA DNAJA1 PDAP1 MRPL23 EIF2S3 HSPA13 ATP6V1F EPCAM KCNH2 FURIN PPT1 RPN1 TMBIM6 PSMC3 SLC6A8 MAOA UROD EPHX1 DNAJB1 RAB27A ARRB2 CDC34 BSG BCL2L11 POLE3 NPTXR AGO2 STIP1 SPR GGH CDC5L JUNB FOS YKT6 CLTB ALDOA SIGMAR1 DDX21 NFKBIA OLFM1 PRKACA AP2S1 FOSB SOD2 RHOB FKBP4 CNP GRPEL1 BTG2 FEN1 BMP2 BID LYN GPX3 ICAM1 HMOX1 MARK2 SQSTM1 ATF3 AMD1 ABCB1 EIF5 SULT1A1 HSPA2 TGFBRAP1 NR4A1	significant
HALLMARK_APOPTOSIS	2.23843117239201e-05	0.000101746871472364	0.575610261071129	-0.389578116540342	-1.84921615904232	147	BNIP3L PPP3R1 BRCA1 SOD1 CREBBP DAP3 DNAJA1 PPP2R5B IER3 TXNIP LGALS3 BCL2L1 ANKH GSR VDAC2 TOP2A PRF1 PPT1 JUN CD69 PEA15 CD44 BCL2L11 ADD1 XIAP FEZ1 HSPB1 BCL10 CD2 KRT18 GPX1 DAP DNAJC3 NEFH TGFBR3 PMAIP1 TSPO RETSAT CASP7 RELA GADD45A HMGB2 CDKN1B ETF1 DFFA CTH TNF GPX4 IGF2R TIMP2 SMAD7 CD14 SOD2 CASP9 RHOB MCL1 BTG2 BMP2 BID GADD45B TNFRSF12A GPX3 HMOX1 IFNGR1 SQSTM1 ANXA1 IFITM3 ATF3 TNFSF10 IL18 FASLG PDCD4 NEDD9 CASP6 GUCY2D ERBB2 DDIT3	significant
HALLMARK_MITOTIC_SPINDLE	5.12692695869571e-07	2.84829275483095e-06	0.659444398037935	-0.387495881886971	-1.90726276340017	196	CDC27 RANBP9 ECT2 KIF11 ARF6 CDC42BPA KIF15 AURKA PPP4R2 KIF20B EPB41 CENPE DLGAP5 TTK ANLN STAU1 RALBP1 TPX2 KIF4A CDC42 ACTN4 SMC4 KIF23 DYNLL2 CD2AP WASF2 RACGAP1 NUSAP1 BRCA2 ITSN1 KIF5B ARHGEF12 PCGF5 CDC42EP1 TOP2A MYH10 NET1 CENPF BUB1 NDC80 MAPRE1 UXT CKAP5 CDC42EP4 SASS6 SMC3	significant
HALLMARK_MTORC1_SIGNALING	2.95043763712374e-07	1.84402352320234e-06	0.674962860011025	-0.401407049941236	-1.9710265034448	193	HPRT1 TCEA1 AURKA UBE2D3 GCLC CANX HSPE1 TFRC PDAP1 CCT6A EIF2S2 PSMC4 SERP1 ACTR2 CACYBP ACLY GMPS GSR PRDX1 TPI1 SLC2A1 GSK3B BUB1 HMBS MAP2K3 RPN1 CCNG1 ATP6V1D LDHA SLC1A5 TBK1 PSME3 SEC11A FGL2 SSR1 TXNRD1 PPA1 ENO1 PNP CALR TES CYP51A1 TMEM97 HSP90B1 ELOVL5 GAPDH EEF1E1 MCM4 STIP1 PSMG1 PPIA SLC7A5 HSPA4 ADIPOR2 YKT6 NFIL3 NAMPT BHLHE40 PSMC2 ALDOA PGK1 NMT1 ETF1 GPI CTH TUBG1 ITGB2 PIK3R3 IDI1 PPP1R15A UNG G6PD TM7SF2 PITPNB CXCR4 FADS1 HSPD1 ELOVL6 HSPA5 BTG2 FKBP2 SDF2L1 ACSL3 NFKBIB	significant
HALLMARK_ADIPOGENESIS	2.55785715279697e-07	1.82704082342641e-06	0.674962860011025	-0.408221969750472	-1.97547951756326	175	CDKN2C GHITM RIOK3 TANK COX6A1 BCL2L13 DRAM2 RNF11 SOD1 COX7B PHYH ACO2 IDH3G UBQLN1 ARL4A DHRS7 ECH1 CAT ACLY PLIN2 CMPK1 SDHB ITSN1 UQCR10 CD302 DNAJB9 SLC1A5 ALDH2 STOM BCKDHA TOB1 ATP1B3 UQCRQ TALDO1 MDH2 SORBS1 DLAT NDUFB7 REEP5 PEMT NDUFA5 NDUFAB1 APLP2 MRPL15 UBC CHCHD10 SCP2 UQCR11 ADIPOR2 COX8A PRDX3 COQ5 PPP1R15B ARAF RETSAT ALDOA CRAT CD36 LIFR GADD45A CYC1 NMT1 COL4A1 VEGFB CMBL JAGN1 ACADM G3BP2 AGPAT3 ACOX1	significant
HALLMARK_E2F_TARGETS	3.61699130050573e-08	4.52123912563216e-07	0.719512826338911	-0.406614595072475	-2.00194443142291	195	CDKN2C USP1 ANP32E DIAPH3 DEK AURKA BRCA1 MELK CENPE RAD21 CCP110 HMMR DLGAP5 GSPT1 DCK TFRC RFC2 PLK4 CTCF LYAR KIF4A ASF1A KIF18B SMC4 SLBP MKI67 CSE1L RACGAP1 BRCA2 POP7 BARD1 PA2G4 DEPDC1 TOP2A RAD51C NUP153 CHEK2 ATAD2 EIF2S1 SMC3 BUB1B XPO1 PRPS1 XRCC6 UBE2S TUBB EZH2 SNRPB PHF5A UBR7 RANBP1 LBR CKS1B RAN CDKN3 KPNA2 NOLC1 MCM4 PPP1R8 SSRP1 MYBL2 CIT NUDT21 IPO7 HMGB2 CKS2 STAG1 RFC1 CDKN1B ING3 TK1 POLD2 TMPO SMC6 PPM1D ZW10 DCLRE1B TUBG1 SUV39H1 DCTPP1 ESPL1 NBN UNG TIPIN CDK1	significant
