pathway	pval	padj	log2err	ES	NES	size	leadingEdge	adjPvalue
HALLMARK_IL2_STAT5_SIGNALING	0.384615384615385	0.469043151969981	0.0658311958368866	-0.241683458507793	-1.03679480817048	181	GATA1 SH3BGRL2 SLC1A5 BCL2L1 ODC1 ARL4A SLC39A8 SELP PIM1 TGM2 CA2 FURIN RABGAP1L PNP TWSG1 GSTO1 HOPX NCS1 FAH PTGER2 CST7 BMP2 GPX4 ENPP1 EOMES GPR65 AHR CDC6 AHCY GBP4 PLIN2 IL2RB CCND3 GADD45B NT5E CD48 SOCS2 EMP1 CSF1 MYC XBP1 CD81 CDKN1C CASP3 LCLAT1 SERPINB6 CCND2 CXCL10 LTB NFIL3 DHRS3	non-significant
HALLMARK_PANCREAS_BETA_CELLS	0.375987361769352	0.469043151969981	0.0817515582532145	-0.395514402854526	-1.07596866763747	15	DPP4 STXBP1 PKLR LMO2 MAFB SRP14 SRP9 PAK3 VDR	non-significant
HALLMARK_FATTY_ACID_METABOLISM	0.307971014492754	0.394834633965069	0.0780892306943345	-0.259662609898179	-1.07737776468174	133	CD36 PRDX6 ODC1 YWHAH GLUL CPOX CA2 UROS UROD MAOA ADIPOR2 ALAD HSDL2 HSP90AA1 ME1 MGLL SUCLG2 RDH11 PSME1 CRAT UBE2L6 IDH3G MDH2 SERINC1 ECH1 ACO2 HCCS ACADS AUH HSD17B10 HMGCS1 SMS CBR3 HPGD OSTC EHHADH S100A10 RAP1GDS1 GPD2 HSPH1 ALDOA MIF REEP6 HSD17B11 LGALS1 DHCR24 SDHD BLVRA CBR1 ALDH9A1 FH NSDHL SUCLG1	non-significant
HALLMARK_P53_PATHWAY	0.281622911694511	0.370556462755935	0.0822054920415869	-0.256172711279732	-1.09469760213132	179	PDGFA AK1 RPS12 STOM NOL8 GADD45A TAX1BP3 FOXO3 APP FBXW7 RAD51C CCNG1 RAP2B F2R HEXIM1 ISCU HSPA4L STEAP3 TM7SF3 RXRA DCXR RB1 BMP2 WWP1 TSC22D1 MKNK2 LDHB CCP110 SFN CGRRF1 DNTTIP2 FUCA1 CDKN1A TRIAP1 TCN2 CCND3 KLF4 S100A4 PPP1R15A CTSD MXD4 VAMP8 PLK2 PPM1D FOS FAS S100A10 ABHD4 SAT1 TGFB1 CD81 EI24 CCND2 ZMAT3 TXNIP TM4SF1	non-significant
HALLMARK_INFLAMMATORY_RESPONSE	0.164874551971326	0.249587014292897	0.114266502484433	-0.274350875930944	-1.16659393657922	167	ITGB3 FZD5 ICAM4 TLR3 CCRL2 PTGER2 CCL5 OLR1 ACVR2A CXCL8 IL15RA IFITM1 AHR GPR183 SRI GP1BA CDKN1A SLC7A1 BST2 EMP3 IL2RB CALCRL NFKBIA PTGER4 CD48 LAMP3 LY6E CXCL9 CXCL11 CMKLR1 INHBA CSF1 LPAR1 ATP2C1 CHST2 MYC IL1B SLC4A4 GCH1 CD55 MARCO EBI3 CYBB RIPK2 LTA NMUR1 CXCL10 RHOG SLC31A2 C3AR1 SERPINE1 TLR2 SGMS2 IL18 AXL ICAM1 RGS1 SLC31A1 KLF6 LCK IL7R MSR1 ADRM1 TNFAIP6 TIMP1 KCNJ2 OSM KCNA3 CD69 NAMPT CD14 IRF7 SELL MET	non-significant
HALLMARK_APICAL_JUNCTION	0.16971916971917	0.249587014292897	0.11378726182188	-0.281502093049252	-1.17750538327613	147	CDK8 VWF CDH1 YWHAH VCL MYL9 ITGA2 MYH10 RSU1 JAM3 ICAM4 FSCN1 PCDH1 NEXN JUP MYL12B KCNH2 ACTG1 ACTB ITGB1 PARD6G CTNNA1 CLDN5 TIAL1 PFN1 CRAT CAP1 PTK2 SKAP2 MSN ACTN4 PTEN FBN1 CD99 ADAM15 ACTN1 GNAI2 LIMA1 VCAM1 ICAM2 ADAMTS5 DSC1 MYH9 AKT2 RAC2 TUBG1 GNAI1	non-significant
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.17516339869281	0.250233426704015	0.116234148779716	-0.302027841104308	-1.19548666408763	94	GMPR IFI27 B2M SAMD9 CMPK2 ISG15 CCRL2 TMEM140 NUB1 NCOA7 IRF2 PNPT1 LPAR6 RSAD2 PSME1 UBE2L6 IFITM1 GBP4 BST2 PSMB8 LAMP3 LY6E BATF2 CXCL11 CSF1 HLA-C LGALS3BP RIPK2 IFITM2 TXNIP IFIH1 CXCL10 PSME2 USP18 ELF1 IL7 IFI35	non-significant
HALLMARK_TGF_BETA_SIGNALING	0.199170124481328	0.269148816866659	0.11146266692298	-0.330720471117338	-1.20091343425624	54	PPM1A CDH1 LTBP2 UBE2D3 FURIN FKBP1A SMAD1 BMP2 THBS1 ACVR1 ID2 PPP1CA RHOA ID3 PPP1R15A TGFB1 CDKN1C RAB31 SERPINE1 JUNB WWTR1 KLF10 TGFBR1 LEFTY2	non-significant
HALLMARK_HYPOXIA	0.119076549210207	0.192058950339043	0.13880510939114	-0.289765572039146	-1.22050840832186	159	SELENBP1 NEDD4L BNIP3L SIAH2 MXI1 PRDX5 MT2A FOXO3 LOX PIM1 TGM2 ATP7A SLC2A1 TMEM45A HK1 HDLBP CITED2 TPST2 UGP2 PNRC1 PHKG1 IGFBP3 SDC4 ALDOC MT1E SAP30 TES CDKN1A PKLR PGM1 PLIN2 S100A4 PDGFB LXN GCNT2 PPP1R15A TPI1 GAPDH CHST2 MYH9 DPYSL4 DUSP1 FOS CASP6 ALDOA CDKN1C MIF EFNA3 NFIL3 ATF3 SERPINE1 ANXA2 B3GALT6 ENO1 DDIT3 HSPA5 ETS1 PDK3	non-significant
HALLMARK_ALLOGRAFT_REJECTION	0.111374407582938	0.185624012638231	0.142056643575821	-0.28590219638482	-1.22192023387111	175	ACHE BRCA1 DYRK3 B2M F2R KRT1 TLR3 EIF3J GZMA RPL39 EIF5A ELANE CCL4 CCL5 EIF4G3 ACVR2A PF4 GALNT1 RPS3A IFNG TNF CD3E PRF1 CRTAM GPR65 CD2 CD3D EIF3A SRGN JAK2 IL2RB GCNT1 CCR5 CCND3 GZMB PSMB10 RPS9 FASLG CD3G CXCL9 HLA-DOA NCR1 INHBA CSF1 HLA-A IL1B FAS STAT1 TGFB1 ITGB2 RPS19 RPL9 TRAT1 UBE2D1 CD8A FLNA RIPK2 CCND2 PTPRC LTB CD40LG HLA-E CD4 TLR2 NPM1 IL18 CCR2 NCK1 IL2RG CD7 ETS1 ICAM1 IL7 MMP9 SOCS1 EIF3D CTSS LCK CD96 CCR1 IGSF6 WAS	non-significant
HALLMARK_ANGIOGENESIS	0.184962406015038	0.256892230576441	0.122107920287081	-0.404316820153094	-1.23594038234364	24	PDGFA APP FSTL1 OLR1 PF4 SLCO2A1 PTK2 S100A4 PGLYRP1 LPL CCND2	non-significant
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.13941018766756	0.217828418230563	0.134273452883202	-0.32904588021541	-1.24581512632038	69	LGALS3 CLU AVPR1A FDFT1 CD9 PNRC1 ACTG1 ATXN2 ALDOC SCD ECH1 PPARG HMGCS1 STX5 SQLE HMGCR PMVK FBXO6 GNAI1 LPL TMEM97 ANXA5 NFIL3 ATF3 ETHE1 NSDHL S100A11 PDK3	non-significant
HALLMARK_UV_RESPONSE_DN	0.049079754601227	0.0943841434638981	0.224966093540314	-0.325557271450684	-1.33368951583888	123	PRKAR2B LTBP1 CDC42BPA ITGB3 AGGF1 NEK7 NFIB TFPI MAP1B NIPBL CITED2 FHL2 PLCB4 ACVR2A RXRA MGLL BDNF PDLIM5 DAB2 ICA1 SPOP MT1E SRI PPARG FBLN5 KCNMA1 SLC7A1 PTEN GCNT1 KALRN DLC1 PDGFRB ADD3 DYRK1A LPAR1 ATP2C1 CACNA1A MYC DUSP1 GRK5 TGFBR3	significant
HALLMARK_KRAS_SIGNALING_UP	0.0388821385176185	0.0777642770352369	0.252961123069611	-0.317533653542839	-1.33457532322674	154	GNG11 GYPC PLEK2 MMD F13A1 USP12 PLVAP ANKH IGF2 ITGA2 BPGM TSPAN7 ARG1 PPBP CA2 TMEM158 RABGAP1L PCSK1N TFPI RELN SDCCAG8 JUP IGFBP3 TSPAN13 BMP2 BTBD3 FUCA1 ID2 PLAU KLF4 NAP1L2 GADD45G PSMB8 LCP1 SPRY2 DUSP6 PPP1R15A EMP1 TRIB1 CMKLR1 MAP7 INHBA MALL FCER1G IL1B MAFB LY96 AKT2 IKZF1	significant
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.0353227771010962	0.0735891189606171	0.266350657088526	-0.31882760850421	-1.33771361896922	153	BAG1 RHOBTB3 ENDOD1 BLVRB RBBP8 CHPT1 SIAH2 ZNF185 TGM2 TTC39A SLC2A1 AFF1 FHL2 FDFT1 SLC16A1 SLC7A5 MYB AMFR PRSS23 DEPTOR WWC1 SFN IGFBP4 GLA JAK2 CCND1 KLF4 DYNLT3 FOXC1 DLC1 TJP3 SLC24A3 REEP1 ADD3 UGCG AR KRT8 MYC XBP1 AQP3 FOS SYNGR1 SLC9A3R1 NXT1 TUBB2B IL6ST PAPSS2 ABCA3 RAB31 SLC39A6 DHRS3 CD44 KLF10 MED13L CLIC3 SLC37A1 ELF1 KRT18 TMEM164 MAST4 PODXL TOB1 RET ASB13 CISH CANT1 PPIF RRP12 KCNK5	significant
HALLMARK_APICAL_SURFACE	0.0863095238095238	0.148809523809524	0.184706471207739	-0.419759928410001	-1.35496527688906	32	AKAP7 BRCA1 APP MAL ADIPOR2 SLC2A4 HSPB1 GSTM3 CD160 FLOT2 IL2RB EFNA5 AFAP1L2	non-significant
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.0509803921568627	0.0944081336238199	0.227987202850442	-0.35981544537555	-1.39045911408498	77	CD36 ITGB3 PDGFC LEPR PIM1 A2M CD9 PTPN11 PF4 IL15RA TNF ITGA4 CXCL3 CXCL9 CXCL11 CSF1 IL1B FAS STAT1 TGFB1 EBI3 IL6ST SOCS3 CXCL10 LTB TLR2 CD44 IL2RG IL7 IL3RA HAX1 SOCS1 IL13RA1 CCR1 MYD88	significant
HALLMARK_ESTROGEN_RESPONSE_LATE	0.00859926894448391	0.0212890338981978	0.380730400722792	-0.344715705070724	-1.44311545575373	148	PRKAR2B BAG1 BLVRB TOP2A STIL RBBP8 CHPT1 CDH1 SIAH2 CA2 AFF1 FDFT1 HSPA4L SLC16A1 SLC7A5 CD9 PLK4 MYB HPRT1 AMFR PRSS23 DCXR UNC13B TSPAN13 PTGER3 MEST SFN DNAJC1 IGFBP4 GLA LTF ID2 CDC6 JAK2 CCND1 KLF4 DYNLT3 TPSAB1 FOXC1 IDH2 TJP3 SLC24A3 TST ADD3 XBP1 FOS GPER1 SLC9A3R1 COX6C NXT1 IL6ST PAPSS2 ABCA3 SGK1 RAB31	significant
HALLMARK_XENOBIOTIC_METABOLISM	0.00894139423724309	0.0212890338981978	0.380730400722792	-0.346104366746774	-1.44677594043083	146	BLVRB CD36 PGRMC1 SLC1A5 PROS1 PINK1 GCLC ENTPD5 MT2A ACP1 RAP1GAP ARG1 CA2 PTGES3 MAOA MAN1A1 CAT COMT GSTO1 LPIN2 FAH HPRT1 GSR JUP DCXR SMOX PDLIM5 ENPEP AKR1C3 IGFBP4 TMBIM6 ECH1 ACO2 CYB5A ID2 AHCY PC PSMB10 MTHFD1 SHMT2 GCNT2	significant
HALLMARK_DNA_REPAIR	0.0130609872568505	0.0283934505583706	0.380730400722792	-0.349030990477317	-1.45628898698358	145	GUK1 BCAM PRIM1 AK1 ARL6IP1 POLA1 CETN2 POLL POLR3C DAD1 EIF1B POLR2J RBX1 POLR1D MPC2 NT5C3A TSG101 PNP CMPK2 DDB1 SURF1 DCTN4 VPS28 HPRT1 POLD4 GTF2B ERCC2 NME4 SUPT4H1 SDCBP ERCC8 BCAP31 GPX4 NELFE POLR2I GTF2A2 ZWINT APRT	significant
HALLMARK_COMPLEMENT	0.00575629586662251	0.0151481470174277	0.407017918923954	-0.342803766043924	-1.46718052087658	172	KIF2A LGALS3 CLU CD36 CALM3 CTSB PIM1 CA2 USP15 SERPING1 GZMA CD59 CCL5 GZMK OLR1 IRF2 ME1 PLEK ZFPM2 DPP4 GNB2 LIPA PFN1 GP9 C1QA LTF CALM1 USP14 COL4A2 GP1BA VCPIP1 JAK2 GZMB CASP5 PDGFB CTSL GNAI2 DUSP6 C1QC CTSD PLA2G4A EHD1 FCER1G F8 CD55 GPD2 DUSP5 CASP3 GNGT2 ANXA5 HSPA1A CEBPB GNB4 CTSO CD40LG RHOG PIK3CG C3 SERPINE1 SERPINA1 BRPF3 LAMP2 PRCP HSPA5 ADAM9 S100A9 F5 PPP2CB LAP3 MMP8 CTSS LCK	significant
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.00406375903657976	0.0119522324605287	0.407017918923954	-0.342763205925941	-1.47243509072761	184	UQCR11 MTRF1 COX6B1 RHOT1 ETFA NDUFS4 ATP6V0C ATP6V1D OPA1 NDUFA2 UQCRB NDUFA1 PDHX OAT NDUFA5 ISCA1 CYB5R3 TIMM8B SURF1 COX6A1 VDAC2 ISCU UQCRH NDUFA6 NDUFA4 ATP6V1F ATP1B1 VDAC3 NDUFB3 HADHA COX7C NDUFA3 GPX4 LDHB ATP6V0E1 COX7A2 COX7A2L SDHB ATP6V1E1 IDH3G COX8A MDH2 ECH1 ACO2 CYB5A HCCS SLC25A6 HSD17B10 IDH2 COX5A ABCB7 NDUFB6 NDUFC1 MFN2 OGDH UQCR10 NDUFB7 MRPL34 UQCRC1 MRPL15 SLC25A5 GLUD1 MRPL11 ALDH6A1 NDUFS1 COX6C NDUFAB1 ATP6V1G1 MTX2 TOMM22 NDUFB2	significant
HALLMARK_ANDROGEN_RESPONSE	0.0115907405074715	0.0263425920624352	0.380730400722792	-0.380425373100984	-1.49479050107363	86	CDC14B ABCC4 NCOA4 ANKH PA2G4 MYL12A B2M RAB4A ADAMTS1 CENPN ELL2 GSR TMEM50A PDLIM5 TSC22D1 GPD1L LIFR SCD CCND1 CCND3 HMGCS1 SMS HPGD ACTN1 IQGAP2 SLC38A2 DNAJB9 PTK2B MAP7 KRT8 HMGCR ELK4 SAT1 SRF VAPA SGK1 XRCC5 CDK6 DHCR24 XRCC6	significant
HALLMARK_MYOGENESIS	0.00239010647551447	0.00770049058684422	0.431707695803346	-0.368743952687458	-1.53416400539282	136	BAG1 FKBP1B CLU CD36 SPARC SLC6A8 AK1 GABARAPL2 FOXO4 MYL4 ACHE MYLK ITGB5 SORBS1 APP CNN3 LDB3 IGFBP7 KCNH2 RB1 NCAM1 IGFBP3 ITGB1 FHL1 CRAT SCD LAMA2 COL4A2 TPM3 FGF2 CDKN1A PC GSN PVALB GADD45B REEP1 RIT1 DES MYH9 TNNT1 AKT2 TNNI2 TGFB1 CHRNB1	significant
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.0055048027050862	0.0151481470174277	0.407017918923954	-0.395192070519061	-1.56379025315692	93	MAP2K3 AP2M1 ECSIT AKT1S1 SLC2A1 ARF1 UBE2D3 MAPK1 E2F1 ATF1 PTPN11 CDK1 PLA2G12A DAPP1 GSK3B MKNK2 SFN MAPK10 SQSTM1 CALR PFN1 RAC1 CFL1 ACTR3 CDKN1A PPP1CA PTEN CAB39 CSNK2B CLTC ACTR2 FASLG YWHAB RIT1	significant
HALLMARK_MYC_TARGETS_V1	0.000505938744829202	0.00194591824934308	0.477270815362862	-0.364267061549778	-1.5700214274181	193	HDGF XPO1 ODC1 GSPT1 TFDP1 ACP1 CCT2 EIF2S2 PA2G4 VBP1 PSMD1 DEK RAD23B PCBP1 C1QBP USP1 PTGES3 RRM1 EIF3B MCM4 SERBP1 EIF3J RPS10 CLNS1A HPRT1 EIF1AX YWHAE SMARCC1 VDAC3 UBE2L3 RPL34 CNBP NAP1L1 CCT3 XPOT SNRPD2 UBA2 RPS2 PSMB3 CBX3 PSMA7 CANX YWHAQ SNRPD3 HSPE1 EIF2S1 RPL22 CCT4 SF3A1 RPLP0 KPNA2 CCT7 HSP90AB1 COX5A RPS3 PABPC1 HDAC2 PPM1G RSL1D1 STARD7 MAD2L1 CCNA2 MYC PSMD8 FAM120A POLE3 HSPD1 PRPS2 EIF4G2 PSMD7 TYMS IMPDH2 PSMD14 AP3S1 RPS5 NDUFAB1 RPL6 SRPK1 EEF1B2 RPS6 ETF1 CCT5 RPL14 MRPL23 XRCC6 NPM1 EIF4E RPL18 AIMP2 PRDX3 TCP1 SNRPB2 FBL PCNA NOLC1 TRIM28 RUVBL2 VDAC1 SET PRDX4 DDX21 EIF3D NHP2	significant
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.000296445379573349	0.00123518908155562	0.49849310876659	-0.368802487641901	-1.59039912648905	192	MAP2K3 NFE2L2 GADD45A BIRC2 DNAJB4 SNN TANK CCRL2 EIF1 CCL4 TNIP1 CCL5 OLR1 PNRC1 PANX1 BCL2A1 IL15RA TNF BMP2 PDLIM5 PLEK TSC22D1 SDC4 SQSTM1 GPR183 CXCL2 PHLDA2 ID2 RCAN1 CXCL3 CDKN1A PLAU CCND1 KLF4 NFKBIA KLF2 PTGER4 GADD45B PPP1R15A SOD2 CXCL11 TRIB1 INHBA CSF1 MARCKS EHD1 PLK2 MYC IL1B PTX3 DUSP1 FOS GCH1 SAT1 DUSP5 RIPK2 IL6ST CEBPB SOCS3 SGK1 IFIH1 CXCL10 NFIL3 ATF3 SERPINE1 FOSB JUNB TLR2 IL18 CD44 KLF10 TUBB2A IER2 SPSB1 EGR2 ICAM1 NFAT5 STAT5A MSC KLF6 IL7R LAMB3 ZFP36 G0S2 IER5 TNFAIP6 RNF19B MAP3K8 CXCL1 RHOB PHLDA1 ACKR3 CD69 NAMPT CEBPD	significant
HALLMARK_PROTEIN_SECRETION	0.00246415698779015	0.00770049058684422	0.431707695803346	-0.404310873242351	-1.59489178834475	91	AP2M1 AP2S1 YIPF6 VAMP7 AP2B1 ATP7A ARF1 GNAS NAPA CLCN3 TSG101 MAPK1 STAM RAB5A ERGIC3 CAV2 SGMS1 ANP32E TOM1L1 CLTA ICA1 SOD1 GLA TMED2 COPE BET1 CLTC PPT1 SNAP23 TMED10 CD63 M6PR ATP1A1 ZW10 AP3S1	significant
HALLMARK_APOPTOSIS	0.000208963602676375	0.000949834557619885	0.518848077743792	-0.399507280985095	-1.6700093315467	146	TOP2A LGALS3 CLU BCL2L1 BNIP3L ANKH GPX1 BRCA1 PPP2R5B GADD45A AVPR1A APP PPP3R1 DNAJA1 DAP ADD1 F2R TIMP3 VDAC2 HSPB1 DAP3 GSR CTH TSPO BCAP31 TNF BMP2 GPX4 SOD1 PRF1 SQSTM1 ANXA1 CD2 PTK2 CDKN1A CCND1 LMNA GSN PDGFRB GADD45B FASLG PPT1 SOD2 EMP1 IL1B NEFH TGFBR3 FAS GCH1 SAT1 CASP6 CASP3 CCND2 TXNIP ETF1 HMGB2	significant
HALLMARK_UV_RESPONSE_UP	0.000556345193805492	0.0019869471207339	0.477270815362862	-0.404252563758788	-1.67531051518055	132	BSG CDC34 CREG1 SLC6A8 AP2S1 TFRC GRINA CA2 FURIN DNAJA1 EPCAM UROD MAOA PDAP1 CLTB ATP6V1F ARRB2 KCNH2 CYB5R1 RPN1 AGO2 BMP2 HSPA13 HSPA2 PSMC3 SQSTM1 TMBIM6 CDC5L CXCL2 IGFBP2 SPR CCND3 TUBA4A NFKBIA PTPRD TST PPT1 SOD2 EIF5 AQP3 POLE3 FOS GCH1 DNAJB1 HTR7 ALDOA CDKN1C CASP3 GGH AMD1 NPTXR IL6ST ATF3 MRPL23 KLHDC3 FOSB JUNB CDKN2B ALAS1	significant
HALLMARK_ADIPOGENESIS	7.95115859410179e-05	0.00039755792970509	0.538434096309916	-0.401489147238541	-1.71633954358271	174	UQCR11 CD36 SLC1A5 RNF11 UBQLN1 ARL4A MYLK BCL2L13 STOM ANGPT1 SORBS1 GADD45A TALDO1 RIOK3 CMPK1 NDUFA5 GHITM CMBL ITSN1 TANK CAT ADIPOR2 UCP2 COX6A1 CD151 CDKN2C ELOVL6 FAH ARAF ME1 MGLL GPX4 PTGER3 SOD1 SDHB UBC CRAT IDH3G MAP4K3 LIFR COX8A MDH2 ECH1 ACO2 PPARG AGPAT3 ACADS SCP2 PGM1 PLIN2 ATP1B3 TST DNAJB9 ORM1 UQCR10 RTN3 NDUFB7 UQCRC1 MRPL15 YWHAG PPP1R15B GPD2 ALDOA LPL NDUFAB1 COL4A1 REEP6 G3BP2	significant
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	7.53252495754678e-05	0.00039755792970509	0.538434096309916	-0.423859765977439	-1.76669430238781	138	SPARC SLC6A8 ITGB3 MYLK ITGB5 MYL9 ITGA2 GADD45A LOX TGM2 TIMP3 FSTL1 CD59 VEGFC PLOD2 SERPINE2 SNTB1 CXCL8 TPM1 CALD1 IGFBP3 BDNF ITGB1 DAB2 SDC4 MEST THBS1 IGFBP4 LAMA2 FUCA1 MMP1 COL4A2 ID2 FGF2 FBLN5 IGFBP2 ACTA2 EMP3 FBN1 EDIL3 IL32 PDGFRB GADD45B NT5E VCAM1 INHBA PTX3 TPM4 TGFBR3 FAS WIPF1 SAT1 TGFB1 COL4A1 FLNA LAMC1 VIM LGALS1 SERPINE1 NID2 COL6A2 MATN2 CD44 ADAM12 GAS1 FBN2	significant
HALLMARK_MTORC1_SIGNALING	1.69890362837154e-06	1.69890362837154e-05	0.643551836150722	-0.4210085092087	-1.81458180097539	193	AURKA HMBS GMPS SLC1A5 MAP2K3 EGLN3 BUB1 RPA1 TFRC ATP6V1D GCLC EIF2S2 TCEA1 SLC2A1 CCNG1 UBE2D3 PNP ADIPOR2 MCM4 PDAP1 TXNRD1 SLC7A5 CD9 ELOVL6 HPRT1 GSR PLOD2 CTH PRDX1 G6PD ME1 CDC25A RPN1 PPA1 DAPP1 GSK3B RDH11 SQSTM1 CALR MTHFD2 POLR3G GLA SCD TES CANX HSPE1 SKAP2 ACTR3 CDKN1A SERP1 PGM1 TUBA4A HMGCS1 SHMT2 ACTR2 ADD3 PPP1R15A TPI1 GAPDH RIT1 XBP1 SQLE HMGCR M6PR MTHFD2L TUBG1 HSPD1 PSMD14 ITGB2 SLC9A3R1 ALDOA TMEM97 PIK3R3 ETF1 ACLY PSMB5 NFIL3 NMT1 DHCR24 CCT6A UNG PSMC2 SDF2L1 PHGDH ENO1 DDIT3 HSPA5 CACYBP	significant
HALLMARK_E2F_TARGETS	1.30159966253914e-07	1.62699957817393e-06	0.690132458796796	-0.447682802840808	-1.93291118610057	195	CDKN3 SPC25 MELK DLGAP5 CENPE HMMR AURKA DEPDC1 TOP2A ATAD2 CHEK2 CSE1L XPO1 BARD1 GSPT1 SMC4 DIAPH3 RACGAP1 RPA1 TFRC EZH2 DSCC1 BRCA1 BUB1B KIF4A MYBL2 PA2G4 DCK KIF18B RAD51C DEK CIT ASF1A USP1 TIPIN BRCA2 MKI67 CDCA8 MCM4 POP7 CDKN2C PLK4 NUP153 TRIP13 ANP32E STAG1 MSH2 CDCA3 DCLRE1B UBE2S CDK1 TUBB CDC25A GINS1 NAP1L1 CCP110 MTHFD2 NAA38 PTTG1 EIF2S1 PHF5A CDKN1A KPNA2 HMGA1 LYAR RFC2 RAD51AP1 SMC3 CTCF RAD50 TK1 CKS2 NCAPD2 RFC1 MMS22L MAD2L1 IPO7 RAD21 MYC SLBP TUBG1 PPM1D	significant
