pathway	pval	padj	log2err	ES	NES	size	leadingEdge	adjPvalue
HALLMARK_ADIPOGENESIS	0.00246210366279927	0.0123105183139963	0.431707695803346	0.244317477155051	1.30720494972117	175	NMT1 DLAT REEP5 ACLY JAGN1 ECH1 MRPL15 ESYT1 ATP1B3 ACAA2 SCP2 PRDX3 NDUFAB1 MDH2 IMMT RETSAT UQCR10 YWHAG COL15A1 ECHS1 COQ5 CPT2 ACADM COX6A1 DHRS7 LPL AIFM1 CYC1 SUCLG1 C3 G3BP2 COX8A SOD1 CHCHD10 CS ADIPOR2 HADH AK2 BCKDHA CMPK1 UQCRC1 SDHB SOWAHC VEGFB IDH1 PGM1 PHYH IDH3A SLC25A1 LIFR	significant
HALLMARK_IL2_STAT5_SIGNALING	0.03154897518323	0.105163250610767	0.321775918075361	0.220516494413068	1.18734923037151	181	GPR65 CCND2 HOPX EOMES IL2RB LCLAT1 GBP4 SYT11 CD48 SLC39A8 PTCH1 CD81 CDKN1C CXCL10 MYC XBP1 BMPR2 PTGER2 CST7 HIPK2 BATF CDC42SE2 DCPS CD44 CCR4 ITGA6 NT5E ENPP1 FGL2 TLR7 AHNAK LRIG1 IRF6 ABCB1 CD86 FLT3LG TNFRSF8 BATF3 GALM LTB UCK2 CASP3 BCL2 GSTO1 CD79B	non-significant
HALLMARK_FATTY_ACID_METABOLISM	0.141716440747599	0.372938001967367	0.249246554383295	0.213695580342231	1.14551941722397	133	OSTC SDHD ALDH9A1 ECH1 FH ACAA2 UGDH HSD17B10 ACSL5 MDH2 RETSAT PSME1 MIF NSDHL APEX1 CBR1 MDH1 ECHS1 HSP90AA1 CPT2 ACADM DHCR24 PPARA SUCLG1 HCCS LGALS1 PCBD1 METAP1 ADIPOR2 HADH RAP1GDS1 ERP29 S100A10 ACAT2 SERINC1 BLVRA ADSL IDH1 NTHL1 HSD17B11 UBE2L6 SUCLG2	non-significant
HALLMARK_APICAL_SURFACE	0.222222222222222	0.529100529100529	0.245041785430996	0.288793944169371	1.13631149266117	32	IL2RB IL2RG CD160 GSTM3 GAS1 GATA3 MAL ADIPOR2	non-significant
HALLMARK_GLYCOLYSIS	0.104284119379026	0.289678109386184	0.287805130535564	0.207287860359707	1.11493862493596	172	IGFBP3 GOT2 HAX1 ALDH9A1 UGP2 PPIA GNPDA1 EFNA3 MDH2 PRPS1 MIF PPP2CB NSDHL TKTL1 TPI1 PGAM1 MDH1 SRD5A3 ARPP19 COPB2 B3GALT6 ENO1 HS2ST1 CASP6 CD44 AGL PSMC4 GOT1 CHPF NT5E SOD1 FKBP4 GLCE ME2 BPNT1 GFPT1 STMN1	non-significant
HALLMARK_TGF_BETA_SIGNALING	0.240896082287622	0.547491096108232	0.249246554383295	0.253498368915288	1.10750145432318	54	XIAP CDKN1C PPP1CA TGFBR1 HDAC1 NOG BMPR2 RHOA HIPK2	non-significant
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0729620678471317	0.228006462022286	0.287805130535564	0.202064768340942	1.09651545685681	194	GZMA SLAMF7 LYSMD2 IL2RB GBP4 ISOC1 APOL6 VAMP8 CXCL10 CMKLR1 SAMHD1 PSME1 CASP7 TRIM26 IDO1 P2RY14 GPR18 PSMB10 B2M SRI PSMB2 MTHFD2 VAMP5 RIPK1 PSMB9 BST2 FGL2 CXCL9 OAS2 TAPBP XCL1 PSME2 PSMA3 IRF2 KLRK1 CD86 RTP4 ITGB7 SPPL2A AUTS2 TRIM21 NUP93 TRIM14	non-significant
HALLMARK_COMPLEMENT	0.0894231647123278	0.263009307977435	0.287805130535564	0.20146455172179	1.07792312801654	175	GZMA CTSO GZMK APOBEC3G LCK CD40LG PFN1 FDX1 GZMB PDP1 GNGT2 CALM1 GNG2 LIPA RASGRP1 CASP7 PPP2CB COL4A2 ANXA5 CTSL DPP4 PSMB9 CTSC F8 C3 GATA3 RABIF IRF2 PIK3CG SPOCK2 DYRK2 PRCP FCER1G USP14 CTSS C1QA GNB4 CASP3 FYN VCPIP1	non-significant
HALLMARK_PEROXISOME	0.323245483370634	0.673428090355487	0.203508959461977	0.216411468157236	1.0676603453714	89	ALDH9A1 ISOC1 GNPAT ECH1 VPS4B NUDT19 IDH2 SCP2 ACSL5 RETSAT PRDX1 MSH2 IDE CADM1 DHCR24 SOD1 ABCB1 CNBP FDPS PEX11B CDK7 PEX11A STS ABCD3 SLC25A4 IDH1 HSD17B11 SMARCC1 PEX14 BCL10 PRDX5	non-significant
HALLMARK_ESTROGEN_RESPONSE_LATE	0.299605428334626	0.651316148553535	0.203508959461977	0.190680012512005	1.03707020590111	149	SLC1A4 SLC9A3R1 PRSS23 DNAJC1 UGDH IDH2 HPRT1 JAK1 PERP CLIC3 COX6C XBP1 OPN3 SLC26A2 ADD3 CACNA2D2 DYNLT3 BATF MYOF CD44 RNASEH2A WFS1 DCXR ATP2B4 FKBP4	non-significant
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.411764705882353	0.791855203619909	0.188204146308491	0.251571786758638	1.02580188550656	38	CCND2 PTCH1 TP53 FZD1 CUL1 MYC	non-significant
HALLMARK_NOTCH_SIGNALING	0.537974683544304	0.927542557835006	0.150169802128406	0.251892620582556	0.966404640595989	29	FZD1 CUL1 FBXW11 PSENEN	non-significant
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.961538461538461	1	0.287857117255149	0.142974536460728	0.771246252323687	139	IGFBP3 IL32 TGFBR3 FBLN5 GPX7 COL4A2 EMP3 CADM1 CD44 PPIB GAS1 NT5E PDGFRB LGALS1 SNTB1 FBN2 BDNF ITGB1 FUCA1 IGFBP4 WIPF1 SERPINH1 COPA	non-significant
HALLMARK_APOPTOSIS	0.690620863931811	1		0.123083460302246	0.682581958159197	147	CD2 CCND2 PRF1 FASLG XIAP TGFBR3 DFFA RETSAT CASP7 PEA15 CASP6 CD44 PDGFRB SPTAN1 NEFH HMOX1 SOD1 DAP3 BCAP31 AVPR1A ERBB2 EBP CASP3 PPT1 VDAC2 TAP1 F2R TXNIP GSR	non-significant
HALLMARK_UV_RESPONSE_DN	1	1	0.00842359386195179	-0.126611594567062	-0.45613808524855	123	ATP2B1 PIAS3 MAPK14 CELF2 ATXN1 MTA1 DUSP1 PTPRM SIPA1L1 MGMT SLC22A18 APBB2 PRKCE ID1 LDLR SYNE1 DLG1 PRDM2 MAP2K5 CDK13 YTHDC1 RASA2 IGF1R PIK3CD ICA1 MAGI2 WDR37 PHF3 ABCC1 ATP2C1 MIOS SFMBT1 ATRX SMAD3 SCN8A	non-significant
HALLMARK_ESTROGEN_RESPONSE_EARLY	1	1	0.00617356336775808	-0.125788020470003	-0.459350531454776	154	NADSYN1 RAPGEFL1 SLC22A5 KAZN KDM4B INPP5F SEMA3B ELF3 UNC119 GAB2 FARP1 FOS SLC19A2 SEC14L2 MED13L SCARB1 RRP12 SVIL SFN AREG SLC7A5 CLDN7 MUC1 INHBB PTGES IGF1R UGCG SCNN1A SLC2A1 P2RY2 TMPRSS3 AMFR NXT1 MPPED2 PPIF ANXA9 CELSR1 FKBP5 SYNGR1 EGR3 TIPARP TGM2 RPS6KA2 TBC1D30 MYB ABAT PMAIP1 SNX24 KCNK5 FRK CANT1 SLC37A1 IL6ST RARA TPBG CBFA2T3	non-significant
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.99154334038055	1	0.0118236229287788	-0.162844256266007	-0.572273754254189	94	SLC25A28 IL15 IRF1 CASP8 ISG20 UBA7 IRF9 CMTR1 IL4R PARP12 MVB12A MOV10 TRIM25	non-significant
HALLMARK_COAGULATION	0.990486257928118	1	0.0119234526278759	-0.164109567816205	-0.576720362367588	94	MST1 CTSK S100A13 KLF7 MMP8 MMP9 FBN1 C1R THBD OLR1 PLAU F12 KLKB1 RAPGEF3 MAFF	non-significant
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.984962406015038	1	0.0138082722594766	-0.172628847946869	-0.587577597201	69	CHKA GSTM2 SEMA3B TP53INP1 STARD4 ABCA2 LDLR TNFRSF12A MVK CTNNB1 PLSCR1 IDI1 MVD GUSB JAG1 PLAUR ACSS2 HSD17B7 CBS NFIL3 ATF3 GLDC CPEB2 FADS2	non-significant
HALLMARK_SPERMATOGENESIS	0.980707395498392	1	0.0139869590598254	-0.174407475223414	-0.600649849275186	79	PGS1 CHFR PIAS2 AGFG1 PHKG2 MTOR SLC2A5 DPEP3 HSPA2 OAZ3 CHRM4 PCSK4 CNIH2 STRBP	non-significant
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.980789754535753	1	0.013628036219219	-0.17724704343294	-0.609801650334398	77	TYK2 IRF1 TLR2 IRF9 IL4R SOCS3 PTPN2 JUN CSF3R PIK3R5 MAP3K8 TNFRSF12A CSF1 IL9R CRLF2 CSF2RA IL1R2	non-significant
HALLMARK_G2M_CHECKPOINT	0.996966632962588	1	0.00562708211299112	-0.165457704109	-0.610940779307039	187	EWSR1 POLE SFPQ PRPF4B NASP TRA2B HNRNPU SRSF10 SRSF2 KIF22 RPS6KA5 MAPK14 POLA2 ORC6 ILF3 DDX39A TNPO2 CUL3 TLE3 HNRNPD MNAT1 MTF2 ESPL1 TACC3 RBM14 BCL3 PML ARID4A AURKB SLC7A5 CHAF1A YTHDC1 RAD54L CDC25A UBE2S HIF1A MCM5 BIRC5 PTTG1 BUB3 HUS1 PLK1 CDC45	non-significant
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.963045912653975	1	0.0184736429135616	-0.193194639750202	-0.624252514172693	47	ATOX1 EGLN2 MPO SBNO2 STK25 JUNB FES SCAF4 TXNRD2 CDKN2D GPX3 PRDX2	non-significant
HALLMARK_UV_RESPONSE_UP	0.980532786885246	1	0.00978249842757038	-0.174255965489327	-0.63084664192213	133	PRPF3 NXF1 POLG2 ACAA1 HNRNPU CHKA IRF1 HLA-F ASNS STARD3 DGAT1 FOSB STK25 HSPA2 BTG1 MAOA FOS JUNB ENO2 NFKBIA WIZ EIF5 DLG4 POLR2H BTG3 RXRB CLCN2 SULT1A1 ICAM1 GPX3 ATF3 FURIN CYB5R1 PPIF CDK2 PARP2 BMP2 GRPEL1 AGO2 GLS E2F5 APOM CA2 CCNE1 NR4A1 KCNH2 UROD CXCL2 BTG2 CDC34 SLC6A8 MMP14 IL6ST BSG PRKCD	non-significant
HALLMARK_ANGIOGENESIS	0.920049200492005	1	0.0265350909115755	-0.228582485192146	-0.662722157074141	25	LRPAP1 VEGFA PGLYRP1 THBD OLR1	non-significant
HALLMARK_XENOBIOTIC_METABOLISM	0.972505091649694	1	0.0100128309769611	-0.187412205237981	-0.684074947945813	150	UPP1 ITIH4 CSAD PTS ABCC2 AP4B1 UPB1 GNMT LEAP2 DHRS1 SLC12A4 BPHL DHPS ESR1 ARG1 DDAH2 ASL MAOA SLC35B1 PMM1 TPST1 CYP2E1 GABARAPL1 KYNU EPHA2 SLC6A6 NFS1 PC ETS2 AQP9 GCNT2 NPC1 PTGES SLC22A1 IL1R1 CYB5A VNN1 ETFDH HACL1 SLC35D1 CDA FAH RAP1GAP SERTAD1 PPARD SMOX ATOH8 HES6 CA2 ATP2A2 ABCC3 IRF8 LCAT	non-significant
HALLMARK_KRAS_SIGNALING_UP	0.97558494404883	1	0.00954760674075313	-0.187528813474157	-0.684814498316876	154	WDR33 PTBP2 RBM4 TRAF1 AVL9 TPH1 PPP1R15A CDADC1 SEMA3B AKT2 DNMBP MMP9 ADAM17 DOCK2 HBEGF MTMR10 GADD45G ARG1 TMEM158 PTCD2 CBR4 TRIB1 SCN1B EREG PLAU ADAM8 TNFAIP3 INHBA SDCCAG8 KCNN4 IGF2 PLAUR CSF2RA SLPI EMP1 GFPT2 RETN G0S2	non-significant
HALLMARK_HEME_METABOLISM	0.973657548125633	1	0.00930780437504605	-0.192036891681743	-0.709545510574577	189	RBM5 CROCCP2 EZH1 PPOX AGPAT4 SLC11A2 ASNS HTRA2 BCAM KHNYN PIGQ NARF TNRC6B ABCB6 PC P4HA2 LRP10 HBD GAPVD1 SPTB SLC2A1 SLC22A4 PRDX2 MOCOS RAP1GAP RNF19A RNF123 AHSP SMOX TMCC2 CIR1 ATP6V0A1 OSBP2 SIDT2 UBAC1 CA2 ANK1 CA1 SLC4A1 HBZ UROD SYNJ1 TSPO2 ADD2 MGST3 BTG2 YPEL5 ELL2 SLC6A8 BSG HBQ1 SLC7A11 SPTA1 RHD USP15 ACP5 KEL CAT ACKR1 ADD1 UROS DCAF11 E2F2 RAD23A SELENBP1 KLF1 RBM38 KDM7A XK ALAD SLC6A9 BACH1 ACSL6 CPOX BPGM DMTN HDGF RANBP10 MYL4 TFRC PSMD9 CTSE ERMAP ARHGEF12 RHCE GATA1	non-significant
HALLMARK_INFLAMMATORY_RESPONSE	0.942973523421589	1	0.0129839954274655	-0.203054984980592	-0.743298329428491	168	GABBR1 P2RX4 ATP2B1 SLC11A2 IL15 IRF1 NOD2 ADM PTPRE STAB1 TLR2 ABCA1 IL4R HBEGF CD55 IL18RAP CSF3R KIF1B PIK3R5 SCN1B RAF1 EREG NLRP3 KLF6 OLR1 NFKBIA LDLR IL18 RNF144B ICOSLG CSF1 BEST1 TNFSF9 INHBA AQP9 CLEC5A PLAUR ICAM1 HIF1A MXD1 EDN1 OSM FFAR2 IL1R1 P2RY2 KCNJ2 SLC31A2 SCARF1 TLR1 PROK2 NAMPT AHR GNA15 TNFAIP6 ATP2C1 CD82 IRF7 ATP2A2 RGS16 LIF FPR1 IL10RA CD69 MET BTG2 TIMP1 IFNGR2 ACVR1B ITGA5 CXCL6 MMP14	non-significant
HALLMARK_HEDGEHOG_SIGNALING	0.770531400966184	1	0.0344174840212229	-0.272770518194638	-0.801484235524117	27	VEGFA LDB1 TLE3 PML SLIT1 ETS2 CDK5R1 ACHE L1CAM CELSR1	non-significant
HALLMARK_BILE_ACID_METABOLISM	0.795309168443497	1	0.0266754763765933	-0.241254494012226	-0.836441594302679	83	ABCA5 EFHC1 MLYCD LONP2 GNMT PIPOX SLC23A2 PEX26 CYP46A1 ATXN1 ABCA1 ABCA2 ACSL1 PEX1 SLC22A18 ABCA6 ALDH8A1 GSTK1 PFKM IDI1 EPHX2 AQP9	non-significant
HALLMARK_P53_PATHWAY	0.843813387423935	1	0.020562605901185	-0.228638686475872	-0.840494266015222	179	UPP1 IP6K2 WRAP73 PVT1 PIDD1 DGKA RRP8 ZBTB16 DDB2 ABCC5 PPP1R15A TSPYL2 PLK3 PTPRE HBEGF PRMT2 RHBDF2 JUN BTG1 BLCAP RAB40C RAD9A ERCC5 SAT1 RALGDS FOS AEN SLC19A2 PMM1 ALOX15B DDIT3 BAIAP2 EPHA2 SFN TRAF4 SESN1 FGF13 IER3 TNFSF9 IER5 DDIT4 MDM2 ANKRA2 INHBB CDKN2A DEF6 MXD1 ITGB4 CDK5R1 TGFA PLK2 FBXW7 PRKAB1 ABHD4 GADD45A ATF3 MKNK2 MXD4	non-significant
HALLMARK_APICAL_JUNCTION	0.729315628192033	1	0.0289274314524646	-0.242811827506811	-0.885124453572341	147	SYMPK THBS3 SPEG TRAF1 TSC1 CLDN15 MAP4K2 STX4 INPPL1 MAPK14 NLGN3 ITGA9 AKT2 MMP9 EVL EXOC4 TAOK2 TMEM8B MDK CLDN9 FBN1 PBX2 PKD1 ALOX15B IKBKG BAIAP2 DLG1 ARPC2 MAPK13 PDZD3 ITGA10 PLCG1 PIK3CB CLDN7 DHX16 MVD MAPK11	non-significant
HALLMARK_MITOTIC_SPINDLE	0.498486377396569	0.890154245351016	0.0462302524077616	-0.268600290605735	-0.996442879901729	196	KLC1 TUBGCP6 RHOT2 ARHGAP4 TUBGCP3 TSC1 CEP131 ATG4B CYTH2 PKD2 TUBGCP5 KIF22 CNTROB TUBGCP2 CSNK1D TAOK2 DOCK2 PIF1 MYO9B CDK5RAP2 HDAC6 TRIO FARP1 CEP72 KIF1B ROCK1 ARHGAP10 CENPJ MAP3K11 TBCD PLEKHG2 ARHGEF7 ARHGAP27 ALS2 ESPL1 CCDC88A ARFGEF1 DLG1 ALMS1 DST CNTRL AKAP13 KPTN PREX1 CEP192 CLASP1 ARFIP2 KNTC1 RICTOR BIRC5 RASA2	non-significant
HALLMARK_HYPOXIA	0.484231943031536	0.890154245351016	0.047925896705813	-0.274551863060014	-1.00326044016928	159	ANKZF1 ENO3 HEXA PDK1 EXT1 PYGM PFKFB3 WSB1 PPFIA4 TGFB3 ISG20 PPP1R15A SLC37A4 KLF7 ADM KDM3A VEGFA IRS2 SLC2A5 NAGK JUN DUSP1 ILVBL BTG1 FOS JMJD6 FOSL2 KLF6 ENO2 ZNF292 DDIT3 SCARB1 MAFF AMPD3 SLC2A3 ZFP36 KIF5A SLC6A6 NDST2 TNFAIP3 IER3 DDIT4 PFKL P4HA2 PLAUR GCNT2	non-significant
HALLMARK_MYOGENESIS	0.346311475409836	0.692622950819672	0.0639271933359996	-0.297163464672314	-1.07613770883226	138	TAGLN ENO3 MAPK12 PYGM SPEG SH2B1 TPM2 MYH3 DMPK PPFIA4 PICK1 MYBPC3 TCAP TNNT3 AKT2 PDLIM7 DAPK2 ITGA7 HBEGF ACSL1 ATP2A1 TSC2 SMTN IFRD1 GADD45B SVIL EIF4A2 PFKM MEF2D MAPRE3 PC VIPR1 MYL6B CACNA1H SIRT2 HDAC5 KIFC3 ITGB4 AGRN	non-significant
HALLMARK_KRAS_SIGNALING_DN	0.172669491525424	0.431673728813559	0.103576326612592	-0.340698685612844	-1.19285059766704	91	DTNB MSH5 KCND1 IDUA ZBTB16 MYO15A P2RY4 TAS2R4 STAG3 TG MTHFR ITGB1BP2 TGM1 UPK3B NR6A1 CACNA1F NR4A2 KMT2D CPEB3 SPHK2 SIDT1 FGGY EDN1 SPTBN2 IFI44L CCDC106 CD80 THNSL2 CDKAL1	non-significant
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.0262626262626263	0.0937950937950938	0.282013350011725	-0.353330288971379	-1.30858407165736	193	TRAF1 PFKFB3 CCNL1 ATP2B1 PER1 IRF1 PPP1R15A CFLAR PTPRE BCL6 VEGFA TLR2 ABCA1 IRS2 SOCS3 HBEGF FUT4 FOSB JUN DUSP1 BTG1 TRIB1 IER2 NFKBIE SAT1 FOS JUNB MAP3K8 FOSL2 KLF6 OLR1 KDM6B PLAU NR4A2 NFKB2 FOSL1 SIK1 NR4A3 NFKBIA LDLR IL18 BCL3 MAFF SLC2A3 GADD45B ZFP36 KYNU ICOSLG CSF1 BTG3 MCL1 AREG TNFAIP2 TNFAIP3 ZC3H12A IER3 TNFSF9 IER5 INHBA ETS2 CEBPB JAG1 BCL2A1 PLAUR ICAM1 ZBTB10 MXD1 EDN1 NFIL3 GFPT2 PLK2 CEBPD G0S2 GADD45A B4GALT5 ATF3 CD80 LAMB3 RELB KLF9 NFAT5 BMP2 NAMPT EGR3 PHLDA2 SLC16A6 TNFAIP6 DUSP5 NR4A1 DUSP2 TIPARP DENND5A LIF PTX3 SMAD3 TNIP2 CXCL2 CD69 BTG2 TNIP1 IFNGR2 REL CXCL6 NINJ1 IL6ST	significant
