pathway	pval	padj	log2err	ES	NES	size	leadingEdge	adjPvalue
HALLMARK_HEDGEHOG_SIGNALING	0.0576131687242798	0.11522633744856	0.271288554688953	0.51735309042001	1.52304652779231	13	CDK5R1 NF1 DPYSL2 TLE3 ETS2 PML	non-significant
HALLMARK_MTORC1_SIGNALING	0.00579356218772368	0.0199617312599053	0.407017918923954	0.289016834536368	1.461628228768	138	HK2 ELOVL5 P4HA1 PSMD13 TPI1 PGK1 SEC11A GBE1 ENO1 LDHA CORO1A GPI RPN1 GLRX CACYBP IFRD1 SLC6A6 YKT6 NFIL3 SLC2A3 CFP NAMPT FGL2 ACTR2 EDEM1 ADD3 CANX PSMA4 HSP90B1 BTG2 ALDOA SERP1 PFKL CXCR4 IFI30 HMGCR PSMC4 RAB1A CYP51A1 PSME3 ITGB2 GAPDH NFYC BHLHE40 CCT6A DDIT4 PGM1 PPP1R15A PPIA TES ACLY BCAT1 HSPD1	significant
HALLMARK_IL2_STAT5_SIGNALING	0.0112261809862613	0.0335487537517014	0.380730400722792	0.282675752459234	1.40987107990891	122	IL1R2 RRAGD FAM126B HK2 ADAM19 P4HA1 MXD1 SELL IGF2R PLSCR1 NDRG1 IGF1R IFNGR1 GLIPR2 DENND5A CTSZ ALCAM P2RX4 AHR IL4R KLF6 IFITM3 NFIL3 WLS SLC2A3 CD44 FGL2 TNFRSF1B CAPG CKAP4 CD48 CD86 NT5E CST7 IL18R1 TNFSF10 PRNP IKZF2 PLAGL1 BHLHE40 SYNGR2	significant
HALLMARK_APICAL_JUNCTION	0.034124333806525	0.0775553041057386	0.321775918075361	0.303002406131846	1.4010572758698	82	CNN2 ARPC2 NF1 MPZL1 PTEN JUP PBX2 PTPRC MAPK13 SYK SHC1 SIRPA CAP1 GNAI2 ARHGEF6 INPPL1 GTF2F1 VASP ADAM15 TGFBI MSN CD86 PECAM1	significant
HALLMARK_P53_PATHWAY	0.0199096199214225	0.0553044997817292	0.352487857583619	0.281114750549254	1.39560218746035	116	CDK5R1 TXNIP HDAC3 SP1 MXD1 FOS NDRG1 DEF6 SAT1 APAF1 SESN1 TOB1 UPP1 SERTAD3 S100A10 IRAK1 S100A4 NOTCH1 BTG1 GM2A KLF4 BTG2 TAP1 MAPKAPK3 IFI30 PRMT2 RPL18 ZFP36L1 CTSD RHBDF2 TSPYL2 CASP1 VAMP8 RNF19B HMOX1 JUN DDIT4 PPP1R15A BAX RPL36 SLC3A2 ACVR1B RPS27L SEC61A1 TRAFD1 IER5 XPC CYFIP2 PPM1D FAS NINJ1 CD82 PRKAB1 HINT1 MDM2	significant
HALLMARK_ESTROGEN_RESPONSE_LATE	0.0653753026634383	0.125721735891227	0.276500599254472	0.305264444960513	1.36300557422514	66	ELOVL5 FOS FLNB ALDH3B1 S100A9 ITPK1 SNX10 MAPK13 JAK1 IMPA2 ISG20 TOB1 SERPINA1 NCOR2 CD44 ZFP36 PTPN6 ADD3 ID2 KLF4 ABHD2	non-significant
HALLMARK_PANCREAS_BETA_CELLS	0.123481781376518	0.199164163510513	0.179782316298324	0.481127686900999	1.35184610304158	11	SEC11A LMO2 SRP14 SPCS1 DPP4 VDR FOXO1 SRP9 AKT3	non-significant
HALLMARK_APOPTOSIS	0.0326016106843265	0.0775553041057386	0.321775918075361	0.273943887931341	1.33762269569809	110	NEDD9 IRF1 TXNIP MCL1 PSEN1 CASP4 IGF2R TIMP2 CFLAR PPT1 IFNGR1 RARA DNAJC3 SAT1 PAK1 ANXA1 ISG20 BID IFITM3 CD44 ROCK1 CDKN1B CREBBP DIABLO BTG2 CD14 BCL10 TAP1 CASP1 TNFSF10 PEA15 SOD2 HMOX1 RNASEL JUN PLCB2 DFFA BAX	significant
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.0755667506297229	0.134940626124505	0.261663521711573	0.283912381848352	1.29245538514373	76	RPS6KA3 RALB VAV3 RAF1 PTEN ARPC3 GRB2 MYD88 PRKAG1 RPS6KA1 CAB39 TNFRSF1A AKT1 PRKAR2A CDKN1B ACTR2 MKNK1 IL2RG HSP90B1 PIN1 CXCR4 IRAK4	non-significant
HALLMARK_FATTY_ACID_METABOLISM	0.0987341772151899	0.164556962025316	0.227987202850442	0.276643556649577	1.28061057423777	79	ACOX1 ELOVL5 ACSL4 ACSL1 HSD17B11 LDHA HSDL2 APEX1 GRHPR S100A10 NBN LGALS1 IDH3B CD1D ERP29 ALDOA HADHB SMS TP53INP2 OSTC SUCLG1 MIF ACADVL HSP90AA1 ACAA1 DLST HSPH1 DECR1 SDHD SUCLG2 G0S2 HMGCS1 PSME1 PDHA1 IDH1 IDI1	non-significant
HALLMARK_MYC_TARGETS_V1	0.049361024168597	0.107306574279559	0.321775918075361	0.241555123709637	1.25220511336883	159	KPNB1 PGK1 PSMA1 EIF4A1 LDHA PSMA6 SNRPA PSMA2 HNRNPU SRPK1 AP3S1 IFRD1 HNRNPA3 APEX1 PSMB3 PHB2 VDAC1 SNRPD1 CANX PSMA4 PABPC4 U2AF1 HNRNPA1 RPLP0 SLC25A3 RPL18 UBE2E1 PSMC4 HNRNPD SET RPL22 NPM1 EIF4H IMPDH2 EEF1B2 RSL1D1 RAN PRPS2 SNRPB2 DDX18 SNRPD2 PPIA CCT7 RPS3 RNPS1 XRCC6 RPL14 PSMA7 SSB PRDX3 HSPD1 FAM120A RPL6 RPS5 EIF3D HNRNPA2B1 MRPL9 ERH CBX3 FBL RPS2 SRSF3 PSMD8 SSBP1 TRA2B RPS6	non-significant
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.200435729847495	0.31318082788671	0.143758989039275	0.31361806566443	1.21247804508583	33	GUSB PLSCR1 S100A11 TP53INP1 CPEB2 ALCAM NFIL3 ANXA5 ANTXR2 HMGCR CYP51A1 CXCL16 SREBF2 HMGCS1 ABCA2 PLAUR IDI1 STARD4 CTNNB1 LDLR PDK3	non-significant
HALLMARK_UV_RESPONSE_UP	0.211734693877551	0.320810142238714	0.152144922367565	0.242476371950151	1.14222530015342	87	IRF1 HLA-F SULT1A1 MARK2 FOS PPT1 LYN PRKACA EIF2S3 HNRNPU RPN1 RAB27A BID YKT6 JUNB MGAT1 BTG1 BTG2 TMBIM6 ALDOA TAP1 DNAJB1 STARD3 CNP SOD2 HMOX1 ATP6V1C1 ACAA1 ABCB1 NXF1 STK25 NFKBIA GRPEL1 PPP1R2 PRKCD PLCL1 RXRB FOSB	non-significant
HALLMARK_KRAS_SIGNALING_UP	0.244949494949495	0.360219845513963	0.139599673451922	0.235674768049783	1.11277431945681	88	ADAM17 NIN LAT2 CLEC4A JUP LCP1 TLR8 CD37 DOCK2 CSF2RA CBL AVL9 GLRX ADAM8 TNFRSF1B LAPTM5 CTSS PSMB8 IL2RG DUSP6 ID2 KLF4 PECAM1 CXCR4 ETS1 ITGB2 PPP1R15A TOR1AIP2 PTGS2 RBM4 ABCB1 IRF8 TNFAIP3 C3AR1 MTMR10 EVI5 G0S2 TRIB1 PLAUR ZNF277 GALNT3	non-significant
HALLMARK_ANDROGEN_RESPONSE	0.300492610837438	0.411380768523626	0.122679189568808	0.243333778052254	1.08317558466046	67	RPS6KA3 ELOVL5 NDRG1 CAMKK2 STEAP4 SAT1 ZMIZ1 SEC24D XRCC5 SRF AKT1 PIAS1 DBI ABHD2 GNAI3 SMS HMGCR	non-significant
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.368983957219251	0.473729543496985	0.114266502484433	0.21260473040719	1.05068373998065	114	COX5B LDHA ATP6AP1 POR UQCRC1 GPI COX4I1 PHB2 VDAC1 GLUD1 OXA1L ATP6V0B NDUFV1 IDH3A NDUFB8 IDH3B SLC25A5 HADHB TOMM22 SLC25A3 SUCLG1 ACADVL ATP6V1C1 COX7A2 ACAA1 BAX DLST CS DECR1 HADHA UQCRFS1 PRDX3 SDHD COX7C NDUFC2 ATP6V1G1 ATP6V0E1 GRPEL1 PDHA1 SLC25A6 NDUFB5 IDH1 COX10 DLAT NQO2 NDUFS2 SDHB	non-significant
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.369509043927649	0.473729543496985	0.111918316325105	0.223864500324109	1.03977463488505	84	ELOVL5 FOS FLNB IGF1R ALDH3B1 ITPK1 RARA ISG20L2 GAB2 TOB1 NCOR2 UNC119 CD44 CANT1 SVIL ADD3 KLF4 KDM4B ABHD2	non-significant
HALLMARK_PROTEIN_SECRETION	0.451776649746193	0.540832882639265	0.0982123351217438	0.218002094457976	1.00474209503108	80	RPS6KA3 ABCA1 LAMP2 IGF2R PPT1 ARFGAP3 ADAM10 AP3S1 VAMP3 SEC24D YKT6 CD63 GALC VPS4B PAM STX12 ARFIP1	non-significant
HALLMARK_APICAL_SURFACE	0.446902654867257	0.540832882639265	0.0908241419007155	0.322349699452605	1.00123188115434	16	NCOA6 LYN SULF2 ADAM10 IL2RG FLOT2 B4GALT1	non-significant
HALLMARK_BILE_ACID_METABOLISM	0.462921348314607	0.540832882639265	0.0897104652742981	0.247576383416643	0.992066450149661	39	SULT1B1 AQP9 ABCA1 ACSL1 HSD17B11	non-significant
HALLMARK_PEROXISOME	0.6	0.666666666666667	0.0787113806986485	0.21840493322279	0.930859125741717	52	ACOX1 ELOVL5 ACSL4 ACSL1 HSD17B11 ERCC1 STS VPS4B BCL10 ATXN1 CTBP1 SOD2 SIAH1 ACAA1 TSPO ABCB1	non-significant
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.647208121827411	0.703487088942838	0.0780892306943345	0.197597218657742	0.910698789110786	80	SEC11A ATF6 EIF4A1 ATP6V0D1 DNAJC3 NFYA SHC1 NABP1 IFIT1 PDIA6 ERN1 DCTN1 EDEM1 HSP90B1 SERP1 CEBPB TSPYL2 NPM1 DDIT4 EIF4A3 KHSRP HERPUD1 HYOU1 SPCS1 HSPA5 SEC31A SPCS3 SSR1	non-significant
HALLMARK_UV_RESPONSE_DN	0.763546798029557	0.795361247947455	0.0681513438679483	0.189630556760216	0.85852437206412	74	DUSP1 PTEN NOTCH2 IGF1R ATP2B1 TGFBR2 SIPA1L1 ZMIZ1 CELF2 CDKN1B NR3C1 ANXA2 ADD3 PIK3CD ATXN1 SYNJ2	non-significant
HALLMARK_MYC_TARGETS_V2	0.998185117967332	0.998185117967332	0.0413209506074822	-0.125523836730455	-0.442765114867246	28	PA2G4 RCL1 UTP20	non-significant
HALLMARK_TGF_BETA_SIGNALING	0.941901408450704	0.961123886174188	0.0425877779273254	-0.168945845698403	-0.650192447806326	40	PPM1A THBS1 FURIN CDH1 ACVR1 MAP3K7 UBE2D3	non-significant
HALLMARK_ADIPOGENESIS	0.752025931928687	0.795361247947455	0.0490939668192139	-0.188146271668199	-0.859254025988182	99	UCP2 STOM SLC1A5 RNF11 RIOK3 BCL2L13 MYLK ITSN1 CRAT ARL4A MGLL UQCR11 UBQLN1 NDUFA5 GPX4 ARAF CMPK1 TANK PTCD3 DNAJC15 MAP4K3 G3BP2 CAT GHITM CD36 AGPAT3	non-significant
HALLMARK_ANGIOGENESIS	0.465116279069768	0.540832882639265	0.0813027345384498	-0.339933359914545	-0.975037555887772	13	PDGFA PF4 PTK2 FSTL1 VEGFA APP TIMP1	non-significant
HALLMARK_NOTCH_SIGNALING	0.48134328358209	0.546981004070556	0.0774767547848578	-0.326775806517862	-0.982084325868055	15	FZD5 RBX1 SKP1	non-significant
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.304421768707483	0.411380768523626	0.0978773277424561	-0.26140348545292	-1.09002898122783	60	TPM1 SLC6A8 CALD1 TGM2 SPARC THBS1 MYL9 ITGB3 DAB2 MYLK ITGB5	non-significant
HALLMARK_XENOBIOTIC_METABOLISM	0.28500823723229	0.407154624617557	0.0999276973731092	-0.251991623955001	-1.10551535709896	79	SLC1A5 PINK1 BLVRB ACP1 ENTPD5 GCLC SMOX CA2 GCNT2 PROS1 LPIN2 PGRMC1 PTGES3 ABCD2 ABCC3 ARG1 MT2A MAN1A1	non-significant
HALLMARK_MYOGENESIS	0.0918367346938776	0.158339197748065	0.191892240384838	-0.313724328668056	-1.30089854732777	58	GABARAPL2 SLC6A8 BAG1 FOXO4 FHL1 FKBP1B CLU SPARC MYLK AK1 ITGB5 CRAT MYL4 MYO1C ITGB1	non-significant
HALLMARK_DNA_REPAIR	0.0300197689726671	0.0761166344560701	0.352487857583619	-0.31007145070152	-1.38896648772412	88	BCAM PNP POLL GUK1 DDB1 POLR3C RBX1 ARL6IP1 AK1 CETN2 EIF1B SMAD5 NME4 POLR1D TSG101 DCTN4 NT5C3A VPS28 GPX4 POLA1 ERCC4 DGCR8 MPC2	significant
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0556552962298025	0.11522633744856	0.257206466468838	-0.369390954298772	-1.41384391967775	39	PRDX2 GCLM PRDX6 GCLC TXNRD2 PDLIM1 SRXN1 FTL GPX4 PRDX1 CDKN2D MBP OXSR1 CAT	non-significant
HALLMARK_KRAS_SIGNALING_DN	0.0700179533213645	0.129662876521045	0.227987202850442	-0.381334781706057	-1.41807200195683	34	KRT1 GP1BA EGF MFSD6 C5 CDKAL1 BARD1 PDK2 CHST2 ASB7	non-significant
HALLMARK_MITOTIC_SPINDLE	0.00598851937797158	0.0199617312599053	0.407017918923954	-0.305161022123992	-1.47978062558041	152	PCGF5 ARHGEF12 ALMS1 KNTC1 EPB41 VCL PCNT KIFAP3 CKAP5 WASF2 STAU1 CDC27 CTTN CDK5RAP2 CENPE ITSN1 CEP192 CD2AP CDC42BPA WASL RALBP1 PCM1 HDAC6 TOP2A CENPF TPX2 ANLN RACGAP1 KIF15 KIF20B SMC4 RANBP9 NUSAP1 TLK1 BRCA2 KIF11 NET1 ARHGAP10 AURKA DLG1 DLGAP5 TUBGCP5 TSC1 SASS6 DYNLL2 ECT2 CLIP2 ARHGEF7 RFC1 ARHGAP5 TUBA4A RAB3GAP1 NCK2 ALS2	significant
HALLMARK_SPERMATOGENESIS	0.030446653782428	0.0761166344560701	0.352487857583619	-0.397186344035621	-1.51483423039845	38	IFT88 ACRBP ARL4A CDKN3 RAD17 EZH2 CLPB AURKA IDE JAM3 NCAPH PIAS2 PHF7	significant
HALLMARK_E2F_TARGETS	0.00367414063216657	0.015308919300694	0.431707695803346	-0.340913745146254	-1.57802933157944	111	GSPT1 MMS22L RPA1 CSE1L PA2G4 ASF1A TFRC MKI67 DCK NUP107 ATAD2 CENPE EED CDKN3 EZH2 DIAPH3 SMC6 TOP2A RACGAP1 BARD1 SMC4 HELLS BRCA2 AURKA DLGAP5 NAP1L1 MELK MLH1 RFC1 MSH2 MCM4 CDKN1A RAD50 XPO1 SMC3 KIF22 NUP205 LUC7L3 CCP110 USP1 NUP153 BRCA1 NUDT21 ANP32E	significant
HALLMARK_COAGULATION	0.0114065762755785	0.0335487537517014	0.380730400722792	-0.40587004338761	-1.60849450979575	46	CAPN5 GP1BA CLU SPARC THBS1 ITGB3 CTSE GP9 CTSB ISCU PF4 PROS1 FURIN CD9	significant
HALLMARK_G2M_CHECKPOINT	0.000408546964873423	0.00204273482436711	0.49849310876659	-0.366812715011519	-1.73390833561445	126	ODC1 TFDP1 GSPT1 E2F2 CUL5 CUL4A E2F4 CDC7 EGF WRN CDC27 ORC5 MKI67 RBL1 CENPE SLC7A1 SLC7A5 CDKN3 EZH2 TOP1 TOP2A CENPF TPX2 RACGAP1 STIL MT2A KIF15 BARD1 KIF20B SMC4 NUSAP1 POLQ BRCA2 KIF11 AURKA	significant
HALLMARK_HEME_METABOLISM	3.3468160152778e-43	1.6734080076389e-41	1.71479697260989	-0.716303745501816	-3.51812360073173	164	HBB EIF2AK1 AHSP TAL1 UCP2 BCAM RNF123 MPP1 RAD23A HBD TNS1 SLC4A1 SELENBP1 NCOA4 PRDX2 SPTB GYPB SLC6A8 HDGF XK CA1 EPB42 ANK1 HAGH RBM38 GCLM EPOR TSPAN5 HBQ1 ARHGEF12 MAP2K3 KEL ENDOD1 OSBP2 FOXO3 GATA1 DMTN E2F2 BTRC FECH BSG TRIM10 EPB41 MKRN1 PDZK1IP1 ADIPOR1 BLVRB ALAS2 FBXO9 CPOX RANBP10 OPTN GYPA NUDT4 TRIM58 GLRX5 SNCA XPO7 RIOK3 SLC25A37 MARK3 BPGM KLF1 GCLC MXI1 SMOX KAT2B BNIP3L TRAK2 GYPC ERMAP CLCN3 SLC6A9 TMCC2 CDC27 ABCG2 CTSE CLIC2 SPTA1 CA2 MINPP1 SLC2A1 ISCA1 CTSB BMP2K FBXO7 TFRC ADD1 GDE1 SLC25A38 UROD TFDP2 DCUN1D1 PPP2R5B LPIN2 UROS ACSL6 RCL1 ADD2 NFE2 DCAF10 MBOAT2 TOP1 KDM7A TMEM9B RHAG MOSPD1 MYL4 USP15 ALAD KLF3 TCEA1 DAAM1 FOXJ2 MFHAS1	significant
